tweet,label_str,label,source,tokens,cleaned_text
"""የኮሪደር ልማቱ ለከተማዋ አዲስ ገጽታ ሰጥቷታል""",positive,0,policy,"['የኮሪደር', 'ልማቱ', 'ለከተማዋ', 'አዲስ', 'ገጽታ', 'ሰጥቷታል']",የኮሪደር ልማቱ ለከተማዋ አዲስ ገጽታ ሰጥቷታል
ደስታው ነው እንዲህ ያረገኝ . . .ገና ደስታው የፈነቀለውን የዚህ መንደር አስተባብሬ ሰልፍ እንወጣለን ????,neutral,2,afrisenti,"['ደስታው', 'እንዲህ', 'ያረገኝ', 'ገና', 'ደስታው', 'የፈነቀለውን', 'የዚህ', 'መንደር', 'አስተባብሬ', 'ሰልፍ', 'እንወጣለን']",ደስታው እንዲህ ያረገኝ ገና ደስታው የፈነቀለውን የዚህ መንደር አስተባብሬ ሰልፍ እንወጣለን
አንተ ልጀ ግን በጤናህ ነው ወይስ ላማና አብይ የሚባሉ ሰይጣናት ለከፉህ? ደሞ ስለራስህ ብቻ ለምን ነው የማታወራው? እናከብርሀለን!!! ???? ከነማን ጋር ነው የምታከብረው?,negative,1,afrisenti,"['አንተ', 'ልጀ', 'በጤናህ', 'ወይስ', 'ላማና', 'አብይ', 'የሚባሉ', 'ሰይጣናት', 'ለከፉህ', 'ደሞ', 'ስለራስህ', 'ለምን', 'የማታወራው', 'እናከብርሃለን', 'ከነማን', 'የምታከብረው']",አንተ ልጀ በጤናህ ወይስ ላማና አብይ የሚባሉ ሰይጣናት ለከፉህ ደሞ ስለራስህ ለምን የማታወራው እናከብርሃለን ከነማን የምታከብረው
እግዚአብሔር ይህን የዋህ እንግዳ ተቀባይ ፣ ሰው አክባሪ የኢትዮጵያ ህዝብ ከተማሩ ማሀይሞች ርካሽ ፖለቲካ አላቀው። ????❤ ሰላሙን ያምጣልን።,positive,0,afrisenti,"['እግዚአብሄር', 'ይህን', 'የዋህ', 'እንግዳ', 'ተቀባይ', '፣', 'አክባሪ', 'የኢትዮጵያ', 'ህዝብ', 'ከተማሩ', 'ማሃይሞች', 'ርካሽ', 'ፖለቲካ', 'አላቀው።', 'ሰላሙን', 'ያምጣልን።']",እግዚአብሄር ይህን የዋህ እንግዳ ተቀባይ ፣ አክባሪ የኢትዮጵያ ህዝብ ከተማሩ ማሃይሞች ርካሽ ፖለቲካ አላቀው። ሰላሙን ያምጣልን።
'በአቅራቢያው ያለ የጎን ዲሽ ወረወርኩ እና ሌላ ጥንድ ሱሪ፣ የመጣሁት ብዙ ነገር ካለ ለማየት ነው',neutral,2,afrisenti,"['በአቅራቢያው', 'ያለ', 'የጎን', 'ዲሽ', 'ወረወርኩ', 'ሌላ', 'ጥንድ', 'ሱሪ፣', 'የመጣሁት', 'ብዙ', 'ነገር', 'ካለ', 'ለማየት']",በአቅራቢያው ያለ የጎን ዲሽ ወረወርኩ ሌላ ጥንድ ሱሪ፣ የመጣሁት ብዙ ነገር ካለ ለማየት
መደራጀቱ የውድ ሳይሆን የግድ ነው!!,neutral,2,afrisenti,"['መደራጀቱ', 'የውድ', 'ሳይሆን', 'የግድ']",መደራጀቱ የውድ ሳይሆን የግድ
ማንም አይታለልም፣ አስቂኝ ቲያትር ሰርታችሗል,negative,1,policy,"['ማንም', 'አይታለልም፣', 'አስቂኝ', 'ቲያትር', 'ሰርታችሗል']",ማንም አይታለልም፣ አስቂኝ ቲያትር ሰርታችሗል
OFC እያደረገው ያለው ህዝባዊ ውይይት የሚያስደስት ነው ። እዚ ፊንፊኔ ያላቹ ነገ በሚሊንየም አዳራሽ  “Barii Finfinnee” በሚል ርዕስ በተዘጋጀው ህዝባዊ ውይይት ላይ እንገናኝ ።,neutral,2,afrisenti,"['OFC', 'እያደረገው', 'ያለው', 'ህዝባዊ', 'ውይይት', 'የሚያስደስት', '።', 'እዚ', 'ፊንፊኔ', 'ያላቹ', 'በሚሊንየም', 'አዳራሽ', 'Barii', 'Finfinnee', 'በሚል', 'ርእስ', 'በተዘጋጀው', 'ህዝባዊ', 'ውይይት', 'እንገናኝ', '።']",OFC እያደረገው ያለው ህዝባዊ ውይይት የሚያስደስት ። እዚ ፊንፊኔ ያላቹ በሚሊንየም አዳራሽ Barii Finfinnee በሚል ርእስ በተዘጋጀው ህዝባዊ ውይይት እንገናኝ ።
'@user መናገር ከምንችለው በላይ ህዝቡ ደንዝዟል ጆሯቸው ተደፍኗል አእምሯቸውም ታውኳል!መቼም ጤነኛ አእምሮ ያለው ሰው ሀገር በጦርነት እየታመሰች ብዙ ሺህ ንፁሃን በየ',negative,1,afrisenti,"['መናገር', 'ከምንችለው', 'በላይ', 'ህዝቡ', 'ደንዝዟል', 'ጆሯቸው', 'ተደፍኗል', 'አእምሯቸውም', 'ታውኳል', 'መቼም', 'ጤነኛ', 'አእምሮ', 'ያለው', 'በጦርነት', 'እየታመሰች', 'ብዙ', 'ሺህ', 'ንጹሃን', 'በየ']",መናገር ከምንችለው በላይ ህዝቡ ደንዝዟል ጆሯቸው ተደፍኗል አእምሯቸውም ታውኳል መቼም ጤነኛ አእምሮ ያለው በጦርነት እየታመሰች ብዙ ሺህ ንጹሃን በየ
CONGRA SAIDOO  እንኳን ደስ አለህ የአፍሪካዉ አልማዝ !!!,positive,0,afrisenti,"['CONGRA', 'SAIDOO', 'ደስ', 'አለህ', 'የአፍሪካዉ', 'አልማዝ']",CONGRA SAIDOO ደስ አለህ የአፍሪካዉ አልማዝ
'@user ዶ/ር ህሌኒ ምነው ስለ እውነት መቆም አቃተሽ የንፁሐን ደም ግድ አልልሽ አለ ወታደሩ ክህደት ተፈፅሞበት እያየሽ ምነው ዶ/ር አልታይሽ አለ ሁሉ ያልፋል ግን እ',negative,1,afrisenti,"['ዶ', 'ር', 'ህሌኒ', 'ምነው', 'እውነት', 'መቆም', 'አቃተሽ', 'የንጹሃን', 'ደም', 'ግድ', 'አልልሽ', 'አለ', 'ወታደሩ', 'ክህደት', 'ተፈጽሞበት', 'እያየሽ', 'ምነው', 'ዶ', 'ር', 'አልታይሽ', 'አለ', 'ያልፋል', 'እ']",ዶ ር ህሌኒ ምነው እውነት መቆም አቃተሽ የንጹሃን ደም ግድ አልልሽ አለ ወታደሩ ክህደት ተፈጽሞበት እያየሽ ምነው ዶ ር አልታይሽ አለ ያልፋል እ
እንግዲህ በሉ ተሰባስበን ኢትዮጵያ እንሂድና ስለ እጽዋቶች የመስክ ጉብኝት አድርገን እንመለስ ??,neutral,2,afrisenti,"['እንግዲህ', 'በሉ', 'ተሰባስበን', 'ኢትዮጵያ', 'እንሂድና', 'እጽዋቶች', 'የመስክ', 'ጉብኝት', 'አድርገን', 'እንመለስ']",እንግዲህ በሉ ተሰባስበን ኢትዮጵያ እንሂድና እጽዋቶች የመስክ ጉብኝት አድርገን እንመለስ
አንዱኮ ነው ?? መግዛቱን ጎረቤቶቹ እንዲያውቁለት ይሄው ሁሉም ግቢ እየዞረ በበጉ ስም ሳር እየለመነ ነው ??,neutral,2,afrisenti,"['አንዱኮ', 'መግዛቱን', 'ጎረቤቶቹ', 'እንዲያውቁለት', 'ይሄው', 'ግቢ', 'እየዞረ', 'በበጉ', 'ስም', 'ሳር', 'እየለመነ']",አንዱኮ መግዛቱን ጎረቤቶቹ እንዲያውቁለት ይሄው ግቢ እየዞረ በበጉ ስም ሳር እየለመነ
አስተያየቶች  ?? ከማሸነፋችን በላይ ጨዋታውን ለማሸነፍ የሄድንበት መንገድ ጥሩ ነበር ውበቱ አባተ  ?? እንደ 2ኛው አጋማሽ አጨዋወታችን በ1ው አጋማሽ ብንጫወት ኖሮ የተሻለ ነገ…,neutral,2,afrisenti,"['አስተያየቶች', 'ከማሸነፋችን', 'በላይ', 'ጨዋታውን', 'ለማሸነፍ', 'የሄድንበት', 'መንገድ', 'ጥሩ', 'ውበቱ', 'አባተ', 'ኛው', 'አጋማሽ', 'አጨዋወታችን', 'አጋማሽ', 'ብንጫወት', 'ኖሮ', 'የተሻለ']",አስተያየቶች ከማሸነፋችን በላይ ጨዋታውን ለማሸነፍ የሄድንበት መንገድ ጥሩ ውበቱ አባተ ኛው አጋማሽ አጨዋወታችን አጋማሽ ብንጫወት ኖሮ የተሻለ
" ""የመብራት መቆራረጥ በምሽት ጥናት ለሚያደርጉ ተማሪዎች ከባድ ነው""",negative,1,policy,"['የመብራት', 'መቆራረጥ', 'በምሽት', 'ጥናት', 'ለሚያደርጉ', 'ተማሪዎች', 'ከባድ']",የመብራት መቆራረጥ በምሽት ጥናት ለሚያደርጉ ተማሪዎች ከባድ
'በአንድ ወቅት አንድ ሠው ወደ አንድ ጥበበኛ ሰው መጣና ጠላቴን እንዴት ላሸንፈው ብሎ ጠየቃቸው ጥበበኛውም : - እራስህን አስተካክል(ገምግም) አሉት',positive,0,afrisenti,"['በአንድ', 'ወቅት', 'ሠው', 'ጥበበኛ', 'መጣና', 'ጠላቴን', 'እንዴት', 'ላሸንፈው', 'ብሎ', 'ጠየቃቸው', 'ጥበበኛውም', 'እራስህን', 'አስተካክል', 'ገምግም', 'አሉት']",በአንድ ወቅት ሠው ጥበበኛ መጣና ጠላቴን እንዴት ላሸንፈው ብሎ ጠየቃቸው ጥበበኛውም እራስህን አስተካክል ገምግም አሉት
በኛ እምነት አሁን ባለው ሁኔታ ወደ ምርጫ የሚገባ ከሆነ በማግስቱ ውይም በዕለቱ ወደ ቀድሞው 2010 ሁኔታ ነው የምንመለሰው። አቶ ልደቱ አያሌው,neutral,2,afrisenti,"['በኛ', 'እምነት', 'ባለው', 'ሁኔታ', 'ምርጫ', 'የሚገባ', 'ከሆነ', 'በማግስቱ', 'ውይም', 'በእለቱ', 'ቀድሞው', 'ሁኔታ', 'የምንመለሰው።', 'አቶ', 'ልደቱ', 'አያሌው']",በኛ እምነት ባለው ሁኔታ ምርጫ የሚገባ ከሆነ በማግስቱ ውይም በእለቱ ቀድሞው ሁኔታ የምንመለሰው። አቶ ልደቱ አያሌው
የእርስዎን Tweet ሰርዝ። አለበለዚያ መዘዞች ይኖራሉ።,neutral,2,afrisenti,"['የእርስዎን', 'Tweet', 'ሰርዝ።', 'አለበለዚያ', 'መዘዞች', 'ይኖራሉ።']",የእርስዎን Tweet ሰርዝ። አለበለዚያ መዘዞች ይኖራሉ።
" ""የመንግስት ኮሙኒኬሽን ለሀሰተኛ መረጃዎች ፈጣን ምላሽ መስጠት አለበት።""",neutral,2,policy,"['የመንግስት', 'ኮሙኒኬሽን', 'ለሃሰተኛ', 'መረጃዎች', 'ፈጣን', 'ምላሽ', 'መስጠት', 'አለበት።']",የመንግስት ኮሙኒኬሽን ለሃሰተኛ መረጃዎች ፈጣን ምላሽ መስጠት አለበት።
ይቅርታ ጋሼ  የኦሮሞ ፖለቲከኞችን የምታምን የዘመናችን ማሞ ቂሎ አንተ ብቻ ነህ  ከዘመዶችህ ጋር ብትወግን ይሻልሃል  ሞክረሃል አልተቻለም አለቀ ! አንዳንዴ ሳስብህ ታሳዝነኛለህ,negative,1,afrisenti,"['ይቅርታ', 'ጋሼ', 'የኦሮሞ', 'ፖለቲከኞችን', 'የምታምን', 'የዘመናችን', 'ማሞ', 'ቂሎ', 'አንተ', 'ነህ', 'ከዘመዶችህ', 'ብትወግን', 'ይሻልሃል', 'ሞክረሃል', 'አልተቻለም', 'አለቀ', 'አንዳንዴ', 'ሳስብህ', 'ታሳዝነኛለህ']",ይቅርታ ጋሼ የኦሮሞ ፖለቲከኞችን የምታምን የዘመናችን ማሞ ቂሎ አንተ ነህ ከዘመዶችህ ብትወግን ይሻልሃል ሞክረሃል አልተቻለም አለቀ አንዳንዴ ሳስብህ ታሳዝነኛለህ
በድቅድቅ ጨለማ ሀይለኛ ዶፍ ዝናብ እየዘነበ፥ያላችሁበትን ቦታ እንዲሁም የምትሄዱበትን መንገድ ሳታውቁ ፥ ብቻችሁን በጥቅጥቅ ጫካ ውስጥ እየተወላከፋችሁ ስትሄዱ የምትሰሙት የሚንኮሻኮሽ…,negative,1,afrisenti,"['በድቅድቅ', 'ጨለማ', 'ሃይለኛ', 'ዶፍ', 'ዝናብ', 'እየዘነበ፥ያላችሁበትን', 'ቦታ', 'የምትሄዱበትን', 'መንገድ', 'ሳታውቁ', '፥', 'ብቻችሁን', 'በጥቅጥቅ', 'ጫካ', 'እየተወላከፋችሁ', 'ስትሄዱ', 'የምትሰሙት', 'የሚንኮሻኮሽ']",በድቅድቅ ጨለማ ሃይለኛ ዶፍ ዝናብ እየዘነበ፥ያላችሁበትን ቦታ የምትሄዱበትን መንገድ ሳታውቁ ፥ ብቻችሁን በጥቅጥቅ ጫካ እየተወላከፋችሁ ስትሄዱ የምትሰሙት የሚንኮሻኮሽ
'@user @user @user መንገዱን ጨርቅ ያርግላቸው ሊጣችን ሁሌም እየተሰረቀ ከምንኖር!!',negative,1,afrisenti,"['መንገዱን', 'ጨርቅ', 'ያርግላቸው', 'ሊጣችን', 'ሁሌም', 'እየተሰረቀ', 'ከምንኖር']",መንገዱን ጨርቅ ያርግላቸው ሊጣችን ሁሌም እየተሰረቀ ከምንኖር
'@user ሌባ ጉረኛ:በአማራ ህዝብ ላይ ያወራረዳችሁትን ሒሳብ መቼም አንረሳውም::ደስ እሚለው ወሰጥ ወስጡን እኛም እያወራረድን ነው በየሰፈራችን',negative,1,afrisenti,"['ሌባ', 'ጉረኛ', 'በአማራ', 'ህዝብ', 'ያወራረዳችሁትን', 'ሂሳብ', 'መቼም', 'አንረሳውም', 'ደስ', 'እሚለው', 'ወሰጥ', 'ወስጡን', 'እኛም', 'እያወራረድን', 'በየሰፈራችን']",ሌባ ጉረኛ በአማራ ህዝብ ያወራረዳችሁትን ሂሳብ መቼም አንረሳውም ደስ እሚለው ወሰጥ ወስጡን እኛም እያወራረድን በየሰፈራችን
ከግማሽ ቢሊዮን ብር በላይ የሚገመት ከባዕድ ነገር ጋር እንደተቀላቀለ የሚገመት የቅቤና የማር ምርት ከ72 ተጠርጣሪዎች ጋር መያዙን የኢትዮጵያ የምግብና መድኃኒት ቁጥጥር ባለሥልጣን…,positive,0,afrisenti,"['ከግማሽ', 'ቢሊዮን', 'ብር', 'በላይ', 'የሚገመት', 'ከባእድ', 'ነገር', 'እንደተቀላቀለ', 'የሚገመት', 'የቅቤና', 'የማር', 'ምርት', 'ተጠርጣሪዎች', 'መያዙን', 'የኢትዮጵያ', 'የምግብና', 'መድሃኒት', 'ቁጥጥር', 'ባለሥልጣን']",ከግማሽ ቢሊዮን ብር በላይ የሚገመት ከባእድ ነገር እንደተቀላቀለ የሚገመት የቅቤና የማር ምርት ተጠርጣሪዎች መያዙን የኢትዮጵያ የምግብና መድሃኒት ቁጥጥር ባለሥልጣን
ከዩንቨርስቲዎቻችን ጋር የጀመርናቸው ዎርክሾፖችና ዌብናሮችን ተባብረን ብናጠናክራቸው ተጨባጭ ውጤት በእምርታ እንቀዳጃለን፡፡,positive,0,afrisenti,"['ከዩንቨርስቲዎቻችን', 'የጀመርናቸው', 'ዎርክሾፖችና', 'ዌብናሮችን', 'ተባብረን', 'ብናጠናክራቸው', 'ተጨባጭ', 'ውጤት', 'በእምርታ', 'እንቀዳጃለን፡፡']",ከዩንቨርስቲዎቻችን የጀመርናቸው ዎርክሾፖችና ዌብናሮችን ተባብረን ብናጠናክራቸው ተጨባጭ ውጤት በእምርታ እንቀዳጃለን፡፡
'@user @user @user @user @user @user የአጋንንት አለቃ እርኩስ አንተና መሰሎችህ ተረት ሆናችሁ ትቀራላቹ እንጂ የትግራይ ህዝብ መቼም አይጠፋም !',negative,1,afrisenti,"['የአጋንንት', 'አለቃ', 'እርኩስ', 'አንተና', 'መሰሎችህ', 'ተረት', 'ሆናችሁ', 'ትቀራላቹ', 'እንጂ', 'የትግራይ', 'ህዝብ', 'መቼም', 'አይጠፋም']",የአጋንንት አለቃ እርኩስ አንተና መሰሎችህ ተረት ሆናችሁ ትቀራላቹ እንጂ የትግራይ ህዝብ መቼም አይጠፋም
በደም ገንዳ ውስጥ አጥንቶች እስከሆንክ ድረስ ህያው ስሆን ቆዳህ ላይ በምመገብበት ጊዜ ህመምህ የማይታሰብ ይሆናል ብዬ ተስፋ አደርጋለሁ ፡፡,neutral,2,afrisenti,"['በደም', 'ገንዳ', 'አጥንቶች', 'እስከሆንክ', 'ድረስ', 'ህያው', 'ስሆን', 'ቆዳህ', 'በምመገብበት', 'ጊዜ', 'ህመምህ', 'የማይታሰብ', 'ብዬ', 'ተስፋ', 'አደርጋለሁ', '፡፡']",በደም ገንዳ አጥንቶች እስከሆንክ ድረስ ህያው ስሆን ቆዳህ በምመገብበት ጊዜ ህመምህ የማይታሰብ ብዬ ተስፋ አደርጋለሁ ፡፡
እኔ ከዑርዱ ጋር መቼም አላነጋግርም። ወደ ቤት ሂድ,negative,1,afrisenti,"['እኔ', 'ከኡርዱ', 'መቼም', 'አላነጋግርም።', 'ቤት', 'ሂድ']",እኔ ከኡርዱ መቼም አላነጋግርም። ቤት ሂድ
ድሮ እና ዘንድሮ ንዋይ ና ፀሀዬ ??????,neutral,2,afrisenti,"['ድሮ', 'ዘንድሮ', 'ንዋይ', 'ጸሃዬ']",ድሮ ዘንድሮ ንዋይ ጸሃዬ
ከጃንሆይም ከደርግም ከወያኔም ይህን ለውጥ ለየት የሚያደርገው ሥልጣን የተቀሙትን አለማሠሩ ነው። እነሡም ናቸው የሚያውኩት። ተቃዋሚዎቹ በሙሉ ሠላማዊ ናቸው!!!,neutral,2,afrisenti,"['ከጃንሆይም', 'ከደርግም', 'ከወያኔም', 'ይህን', 'ለውጥ', 'ለየት', 'የሚያደርገው', 'ሥልጣን', 'የተቀሙትን', 'አለማሠሩ', 'እነሡም', 'የሚያውኩት።', 'ተቃዋሚዎቹ', 'በሙሉ', 'ሠላማዊ']",ከጃንሆይም ከደርግም ከወያኔም ይህን ለውጥ ለየት የሚያደርገው ሥልጣን የተቀሙትን አለማሠሩ እነሡም የሚያውኩት። ተቃዋሚዎቹ በሙሉ ሠላማዊ
በአርማጭሆ አካባቢ ሕጻናትን፣ ሾፌሮችን እና ግለሰቦችን በማገት ከቤተሰቦቻቸው ገንዘብ በመጠየቅ ሲንቀሳቀሱ የነበሩ ወደ 50 የሚደርሱ ግለሰቦች በቁጥጥር ስር መዋላቸውን የአማራ ክልል…,neutral,2,afrisenti,"['በአርማጭሆ', 'አካባቢ', 'ህጻናትን፣', 'ሾፌሮችን', 'ግለሰቦችን', 'በማገት', 'ከቤተሰቦቻቸው', 'ገንዘብ', 'በመጠየቅ', 'ሲንቀሳቀሱ', 'የነበሩ', 'የሚደርሱ', 'ግለሰቦች', 'በቁጥጥር', 'ስር', 'መዋላቸውን', 'የአማራ', 'ክልል']",በአርማጭሆ አካባቢ ህጻናትን፣ ሾፌሮችን ግለሰቦችን በማገት ከቤተሰቦቻቸው ገንዘብ በመጠየቅ ሲንቀሳቀሱ የነበሩ የሚደርሱ ግለሰቦች በቁጥጥር ስር መዋላቸውን የአማራ ክልል
በአማራ ክልል ሙስሊሞች «ተወልደው ባደጉበት ቀዬ በሃይማኖታቸው ምክንያት በጦር መሣሪያ የታገዘ ጥቃት፣ የሕይወት መጥፋት፣ ሀብት እና ንብረት ጥሎ ለስደት መዳረግ ያስከተለ ተደጋጋሚ የ…,neutral,2,afrisenti,"['በአማራ', 'ክልል', 'ሙስሊሞች', 'ተወልደው', 'ባደጉበት', 'ቀዬ', 'በሃይማኖታቸው', 'ምክንያት', 'በጦር', 'መሣሪያ', 'የታገዘ', 'ጥቃት፣', 'የህይወት', 'መጥፋት፣', 'ሃብት', 'ንብረት', 'ጥሎ', 'ለስደት', 'መዳረግ', 'ያስከተለ', 'ተደጋጋሚ']",በአማራ ክልል ሙስሊሞች ተወልደው ባደጉበት ቀዬ በሃይማኖታቸው ምክንያት በጦር መሣሪያ የታገዘ ጥቃት፣ የህይወት መጥፋት፣ ሃብት ንብረት ጥሎ ለስደት መዳረግ ያስከተለ ተደጋጋሚ
